post_name,address,company,pay,basic_request,JD,label
数据分析,科技园,,32k-47k,深圳 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责：
1、 梳理业务逻辑，构建业务指标体系，并监控告警核心业务指标的异动情况
2、 定位业务指标异动原因，给出相应解决方案，并推动解决方案的逻辑
3、 AB实验方案和效果评估方案设计，以及实验效果分析复盘
4、 分析业务数据，挖掘业务增长的改进点，利用数据驱动业务的增长。

任职要求：
1、 精通SQL及至少一种脚本语言， 能够独立完成数据的提取和清洗。
2、 掌握常用的数据分析方法，熟练使用常见的数据分析和可视化工具。
3、 对全生命周期的数据工作有深刻的理解，包含但不限于：数据埋点与日志解析、数据仓库建模、数据可视化、数据分析和建模等。
4、 具备良好的沟通表达能力，能与开发，产品等进行沟通配合，推动相关工作的落地。
5、 有广告行业以及其他互联网行业数据分析工作经验优先。",名企
数据策略分析师,新洲,,30k-60k,深圳 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作内容： 
1、参与量化数据的整理、数据挖掘、策略开发； 
2、参与公司实盘交易数据日志的整理分析； 
3、参与公司数据平台的开发和日常维护； 
任职要求： 
1、国内外名校计算机等相关专业； 
2、熟悉Linux环境下的编程语言，具有较强的编程能力，熟练掌握Matlab， Python，C中至少一种； 
3、对数据结构和算法设计具有比较深刻的理解，对系统分析和设计的实践有浓厚的兴趣； 
4、做事严谨踏实，责任心强，条理清楚，善于学习总结； 
5、良好的团队合作精神和沟通协调能力。 
加分项：机器学习、数据挖掘算法或统计模型相关的相关研究、项目经验。",国内**量化私募企业
数据分析顾问,坂田,NCS,35k-45k,深圳 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"数据分析顾问 1、能够理解业务需求，具备良好的需求沟通能力，可以独立完成业务需求分析，方案设计 
2、有datastage ROMA数据虚拟化等数据集成、整理加工工具的实际开发经验，可以独立实施数据集成 
3、有ORACLE、IO数据库functionprocedure开发经验，可以使用 SOL完成复杂业务逻辑分析建模 
4、有可视化工具(OlikSense、Tableau、PowerBI、SmartBI、帆软等)开发经验，可以进行可视化报表的开发",有ORACLE、IO数据库functionprocedure开发
数据分析工程师（OD）,龙岗区,,15k-30k,深圳 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"1、2年以上的数据分析经验，掌握基本的数据挖掘算法，有良好的数据分析能力，熟练使用SQL、python等数据分析工具； 
2、有web前端(JS)开发经验优先； 
3、对数据有极高敏感度，能够独立解读数据，进行分析；",公积金全额缴纳
游戏数据分析,南山区,某知名互联网公司,15k-25k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、对接新游戏业务，包括：埋点设计、数据接入、埋点验收、BI搭建等； 
2、负责对游戏关键业务指标（如活跃、留存、付费等）的监控与分析，产出相关性分析报告； 
3、跟进游戏日常数据需求，包括：针对性数据分析、业务数据获取、BI优化。 
 
任职要求： 
1、1年以上实际数据相关工作经验，游戏行业优先； 
2、对数据埋点有基础认识，有项目埋点设计经验优先； 
3、熟练使用excel办公软件，熟练使用presto sql/mysql/hive sql； 
4、数据敏感度高，具有独立分析和解决实际业务问题的能力； 
5、热爱游戏，有高度的工作责任心、良好的团队意识及独立工作能力； 
6、抗压能力强，能接受较高强度的工作，能同时对接多个项目的基础业务。",平台大，扁平管理
高级数据分析专员 (MJ000337),科技园,万兴科技集团,15k-25k,深圳 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、建立网站数据指标体系。支持业务部门的数据需求，并基于数据分析结果，为业务部门提供策略分析和业务优化建议，持续改进运营效果,对相关部门的数据分析要求提供支持，并提供准确的分析和优化的建议，以不断改善业务结果 
2、分析和总结受众行为流程和页面参与度，并进行总结，以建立客户细分模型，包括客户访问渠道，对客户进行细分和分析，包括流量来源，目标页面，行为流和转化率。 
3、管理Google Analytics，协助网页追踪的实施和检测。 
4、管理Google Analytics（分析），负责实施标签和跟踪参数 
 
 
任职要求 
1、至少3年及以上互联网数据分析工作经验；3年及以上与Web分析相关的工作经验 
2、出色的办公软件使用能力，如：Excel，PPT，Access。熟悉python和Google Analytics（分析）者优先。 
3、学习能力强，能根据工作需要，解决分析过程中遇到的问题，快速学习相应的分析方法。 
4、充满信心的逻辑思维能力和书面表达能力，英语六级及以上，良好的英文口头及书面沟通能力",上市公司 发展晋升空间大
股票数据分析员,福田区,晨星Morningstar,6k-8k,深圳 / 在校/应届 / 本科及以上 /岗位所属职位类型金融其他职位 / 全职,"工作职责
Responsibilities:
1. Use Morningstar data collection system to timely, accurately and completely collect equity fundamentals data in Balance Sheet, Cash Flow Statement, Income Statement, and footnotes for North American and Asian market companies, and build and maintain global main stock markets’ equity database.
2. Actively discover and raise issues in work (including system, process, and especially collection methodology) and propose enhancement suggestion to further improve system functionality, process efficiency and data quality.
3. Closely work with quality assurance and technical department to resolve clients’ data issues timely and effectively
4. Understand current process and quality status through related indicators, and corporate with technical and project management department to drive improvement.
5. Participate in other data and process related projects, like industry/market data collection methodology research, market expansion, process certification, new product development support, etc.

1. 使用晨星的数据收集系统，按照标准的采集流程，及时、准确、完整地收集北美和亚太地区上市公司年报、季报里财务报表科目和附注数据，建立和维护全球主要金融市场的股票数据库。
2. 与数据监测和技术等部门紧密协作，及时高效地解决客户提出的数据问题。
3. 积极发现工作中的问题（包括系统，流程，采集方法论等），提出可行性改进方案，提高系统流程效率，提升数据质量。
4. 通过分析相关指标了解流程和质量情况。并与技术、项目管理部门合作，持续改进。
5. 参加其他数据和流程相关的项目，如行业、市场数据方法论研究，市场扩张，流程认证，新产品开发支持等。

Qualifications:
1. Bachelor degree and above, in areas of accounting, finance management, finance, and economics.
2. Proficient in English in reading and writing, CET 6 and above is preferred
3. Good English financial statement reading and analytical skill
4. Goal orientated and with good commitment on task/project delivery
5. Any certificates/candidates on CFA/CPA/ACCA is a plus

1. 本科及以上学历，专业为会计、财务管理、金融相关。
2. 具备良好的英文读写能力，有CET-6证书或同等以上的其他英语证书。
3. 良好的英文财报阅读、分析能力。
4. 目标导向，按任务、项目要求高质量交付工作成果
5. 具有ACCA/CFA/CPA资格或者在考人员为佳。",CFA考试费报销 十三薪 年终奖 超长年假
法语基金数据分析员,福田区,晨星Morningstar,8k-10k,深圳 / 在校/应届 / 本科及以上 /岗位所属职位类型基金经纪人｜顾问 / 全职,"职位描述: 
1) 进行金融数据日常处理工作； 
2) 与相关部门紧密协作，搜集专业金融信息； 
3) 维护金融数据产品的信息更新； 
4) 跟踪、监控并修改现有文件管理的缺陷； 
5) 辅助进行金融产品测试方案、测试报告和质量文档的设计与撰写； 
6) 协助产品经理不断开发，完善产品需求以不断提升产品功能及用户体验。 
 
任职条件 
1) 本科及以上学历，专业为法语或二外为法语。工作年限不限，可录用应届毕业生。 
2) 良好的英语使用能力，法语专业四级/法语B2/CET 6及以上者优先考虑；熟练掌握法语。 
3）良好的英语法语阅读、分析及口语沟通能力。 
5）具有金融背景，ACCA/CFA/CPA资格或者在考人员为佳。 
 
Morningstar is an equal opportunity employer. 
晨星是一家提供平等就业机会的公司，我们欢迎并接纳来自多样背景、兼具不同经验的人才，我们尊重个人差异并致力于营造包容、开放的工作环境。",发展前景
数据分析岗,科技园,中海物业,10k-12k,深圳 / 在校/应届 / 本科及以上 /岗位所属职位类型大数据开发工程师 / 全职,"岗位职责： 
1、完成企业数字化转型工作中的数学分析，业务数字化建模， 
2、配合完成部门相关工作安排； 
3、完成领导交办的其他工作。 
 
专业要求： 
计算机科学与技术，数学与应用数学，信息与计算科学",重视管培生、入职培训、导师带教、晋升空间
数据分析岗（面向22届）,大冲,小花科技,10k-15k,深圳 / 在校/应届 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责:
1、通过数据分析，为风险管理决策提供支持，包括但不限于客户画像、风控指标监控、外部服务效果评测、及对外数据支持（如机构尽职调查数据支持、监管报送等）。
2、建立全面业务风险监控体系，开发并维护自动化报表，跟踪核心指标变化，并通过数据分析定位问题，提出解决方案。 
3、梳理底层数据结构和问题，与风控业务及科技团队紧密配合沟通，不断进行数据治理提高工作效率。


任职资格:
1、大学本科及以上学历，统计、计算机、数学相关专业，研究生优先；
2、熟悉SQL数据查询，熟悉使用SAS, Python其中一种优先考虑。",中信产业基金旗下、合规持牌、待遇好
数据分析助理（供应链）,罗湖区,深圳市铁猫软件技术有限公司,12k-18k,深圳 / 经验不限 / 大专及以上 /岗位所属职位类型物流专员｜助理 / 全职,"岗位职责
1.负责公司原始数据的收集和录入工作，保证数据的及时和准确性
2.负责日常数据报表的制作
3.负责异常数据的发现，报备和预警
4.及时反馈和发现数据问题，为市场和项目需求提供相应的数据支持
任职要求
1.应届生实习生岗位已招满，**大专及以上学历，可接受本科以上转行，
2.年龄要23-32岁
3.对数据持有喜欢态度和一定的敏感度，熟练掌握办公室软件的操作。
4.了解基础数据函数的优先，有过数据统计工作经验的优先
5.具有良好的沟通力，团队合作精神，
薪资福利
1.购买五险一金，公积金，年度定期免费体检
2.带薪年休假，法定节假日休假和礼品，
3.定期推荐和下午茶
4上班时间：9.00-1800，午休两个小时，周末双休",五险一金
信贷数据分析-J727430,龙岗区,深圳市铁猫软件技术有限公司,12k-19k,深圳 / 经验不限 / 大专及以上 /岗位所属职位类型行业研究员 / 全职,"工作内容：
1、深入信贷业务团队，基于信贷业务获客和经营数据，提供商业洞见分析，迅速定位业务问题、发现潜在机会。包括但不限于产品分析、用户分析、运营分析、策略分析等，并根据分析结果提出业务策略建议
2、根据业务团队核心指标，进行持续的追踪，预警及决策支持，参与制定业务经营分析框架
3、基于对于信贷业务底层逻辑的理解，独立完成各项专题分析项目。覆盖数据获取，数据处理，数据分析，解决方案制定，协调相关方完成落地或汇报。

任职要求：
1、本科及以上学历，具备互联网，统计学，金融学，计算机信息管理相关专业优
2、熟练掌握Excel及使用SQL，熟练撰写PPT；
3、具备良好的沟通协同能力，有自驱力，逻辑思维缜密；","绩效奖金,五险一金,发展空间大"
数据分析助理（五险+双休）,新洲,羚之角,8k-15k,深圳 / 经验1-3年 / 大专及以上 /岗位所属职位类型数据｜BI｜用研其他职位 / 全职,"岗位职责: 
1.分拨各项数据的输出;年龄20-30周岁 
2.定期复盘汇报的数据整理分析及反馈; 
3.问题改善-方案输出-推进落地; 
任职资格: 
1、专科及以上学历; 
2、具有较好的组织协调能力与沟通能力; 
3、具备一定的办公技能，熟练使用EXCEL等软件; 
4、工作积极，自律能保持持续学习; 
薪资福利: 
1、年度2次及以上调薪机会，单次调薪幅度 
10%-20%; 
2、公司定期举行各类管理岗位竞聘，员工可根据个人发展意愿自主选择方向; 
3、公司为员工购买五险一金、各类带薪休假(法定假日、年假、婚假、产假、陪产假等); 
4、公司为在职员工提供内外部各类专业培训机会与学习平台，全体员工均可参与; 
工作时间:周末双休，朝九晚五，不加班",周末双休，不加班
HR实习生-绩效/数据分析,车公庙,,1k-2k,深圳 / 在校/应届 / 本科及以上 /岗位所属职位类型人力资源专员｜助理 / 实习,"岗位职责： 
1、维护绩效相关数据，以日、周、月的时间节点做绩效数据的筛查、分析、复盘等； 
2、参与OKR全流程工作，从制定、执行、应用、审核等维度赋能业务团队，辅助支持其业务目标的达成。 
岗位要求： 
1、**本科，双一流院校更佳； 
2、耐心细致，对数据敏感，有一定的抗压能力； 
3、有良好的沟通协调能力，有上进心、责任心。",扁平管理，团队氛围好
数据分析工程师,新洲,,30k-60k,深圳 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"1. 负责数据生产，包括寻源、清洗、分发等流程 
2. 开发数据生产的监控和管理系统 
3. 分析数据，建立数据有效性评价体系 
4. 建立另类数据的展示和研究框架 
 
任职要求 
1. 211***本科以上学历，计算机、数学、金融工程等相关专业 
2. 熟悉金融市场相关数据 
3. 熟悉数据类统计模型和方法，熟悉数据清洗概念和方法 
4. 熟悉linux，熟练掌握python语言 
5. 熟悉mysql，clickhouse等数据库操作 
6. 熟悉k8s，docker相关配置、操作及原理 
7. 喜欢挑战困难，有geek精神，有从蛛丝马迹发现问题并设计方案解决问题的能力",知名私募基金公司
数据分析经理,福永,,30k-50k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责 
岗位职责 
 
 1、 根据业务策略迭代，从增长和精细化运营角度进行业务专项分析，完成可落地的专项报告、指标体系 
 
 2、 深入了解增长模式，持续跟进增长动作，建立增长端、产品端、活动端等多维度业务策略复盘体系，剖析策略执行效果，指出策略执行过程中的问题，推动策略迭代优化，并沉淀到产品中 
 
 3、构建大数据闭环链路，做到数据采集、数据分析、业务决策、业务反馈等整个流程闭环； 
 
 4、能够特定场景特定分析，快速组织项目、推进项目； 
 
任职要求 
﻿ 岗位要求 
 
1、教育程度及专业要求：大学硕士及以上学历,计算机、统计学、数学等相关专业;博士优先; 
 
2、所需工作经验/年限：有1-3年数据行业工作经验; 
 
3、业务知识与技能：熟悉R/python等常用大数据领域常用软件；熟悉大数据常规分析算法与模型; 
 
4、通用知识与技能：分析能力强，逻辑思维清晰;",跨越新科技
数据分析（高薪）,福田区,某知名企业,20k-40k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"需求分析： 
岗位职责： 
1、收集用户需求并了解他们的需求； 
2、有较强的业务沟通及业务理解能力，有很强的需求分析和文档编写能力，能编写规范的业务需求和软件需求规格说明书； 
3、准备功能需求规范（FRS)； 
4、负责投资银行或其他相关部门系统实施，包括编写技术和／或业务规范； 
5、分析和定制各种业务模块； 
6、增强整体概念，评估业务影响并向最终用户提供培训； 
7、协调用户验收测试和测试用例规划的实施； 
8、协助临时项目。 
岗位需求： 
1、具有分析用户需求和准备业务分析的经验； 
2、有较强的业务沟通及业务理解能力，有很强的需求分析和文档编写能力，能编写规范的业务需求和软件需求规格说明书； 
3、熟悉Oracle,Java,Linux/Windows Script,SQL等相关技术背景和知识； 
4、流利的英文和普通话口语和书面表达能力，具有良好的沟通能力； 
5、主动、有责任感、勤奋。",高薪+知名企业
数据分析师,大冲,财象云,8k-15k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责: 
1、通过数据分析评估各项业务运作情况，提供科学建议和决策支持； 
2、根据业务及产品需求，规划设计和构建业务指标体系； 
3、亿级数据量的用户行为分析，优化和完善用户标签体系； 
4、定期提供数据统计报表、分析报告，对业务进行跟踪、监控、预警； 
5、协同产品/运营/算法等部门，参与各类专题分析，包括但不限于：用户画像/留存分析/用户流失预警/RFM分群/个性化推荐/广告推广投放等，协作达成项目目标 
 
 
任职要求： 
1、本科及以上学历，数学/统计/经管等相关专业，1年以上数据分析相关工作经验； 
2、精通SQL, 精通Excel，能熟悉python/R/SAS等编程或BI工具尤佳； 
3、优秀的数据分析能力，扎实的数理统计知识，数据敏感性好； 
4、逻辑思维严密，有较好的报告展示能力，有较强的团队沟通协调能力",亿级用户量平台
数据分析师,大冲,财象云,8k-15k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责: 
1、通过数据分析评估各项业务运作情况，提供科学建议和决策支持； 
2、根据业务及产品需求，规划设计和构建业务指标体系； 
3、亿级数据量的用户行为分析，优化和完善用户标签体系； 
4、定期提供数据统计报表、分析报告，对业务进行跟踪、监控、预警； 
5、协同产品/运营/算法等部门，参与各类专题分析，包括但不限于：用户画像/留存分析/用户流失预警/RFM分群/个性化推荐/广告推广投放等，协作达成项目目标 
 
 
任职要求： 
1、本科及以上学历，数学/统计/经管等相关专业，1年以上数据分析相关工作经验； 
2、精通SQL, 精通Excel，能熟悉python/R/SAS等编程或BI工具尤佳； 
3、优秀的数据分析能力，扎实的数理统计知识，数据敏感性好； 
4、逻辑思维严密，有较好的报告展示能力，有较强的团队沟通协调能力",亿级用户量平台
数据分析师,科技园,云计算科技,15k-25k,深圳 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"【岗位职责】 
 
1. 负责数据采集系统的开发和维护。 
 
2. 负责目标数据分析，清洗，数据质量控制。 
 
3. 参与多个数据项目算法设计。 
 
【任职要求】 
 
1. 技术扎实，必须本科计算机系或相关以上，熟悉Linux系统、多线程等网络通信编程相关知识。 
 
2. 擅长python，熟悉pandas，numpy等，从结构化和非结构化数据中解析数据。 
 
3. 了解Mysql、MongoDB、Redis、Nosql等数据库(任意一种或以上)。 
 
4. 积极主动，学习能力强，能接受出差驻场开发。 
 
【加分项】 
 
1. 有github开源项目，在校期间参加过竞赛，自主学习能力强，对各种新技术有热情，有领导潜力会优先考虑。 
 
2. 跟我们业务/行业有相关经验者加分，如中文自然语言处理 (NLP)/机器学习/金融。",大牛带队
数据分析师,南山区,skyroam,15k-25k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述 
1、数据支撑：支持部门数据分析需求，包括且不局限于QOE分析，QOS分析、卡资源调度分析等； 
2、辅助决策：通过数据发现设备故障以及卡资源分布不合理原因，并产出有价值的方案或建议，并持续迭代优化，保证用户服务质量的稳定； 
3、体系搭建：结合QOE目标，搭建完整的用户服务质量评估体系，监控核心指标异常，快速跟进与分析异常原因，并及时推动研发以及运营部门，优化现有方案。 
4、数据可视化：通过数据处理工具与BI平台建立用户服务质量数据可视化看板，实现系统设计、搭建和应用。 
5、数据建模：与部门成员合作，利用数据分析方法与数据模型能力（设备故障分析、卡资源库存分析，调度系统等），结合业务场景持续优化服务质量，提升卡资源利用率。 
 
职位要求 
1、本科以上学历，数学、统计学、计算机相关专业优先，3年及以上数据分析工作经验； 
2、具有较强的数据挖掘、数据分析、数据建模能力，对数据敏感，对数据信息有较强的整合与分析能力，懂得正则表达式、具备文本处理能力者优先； 
3、精通 SQL，熟练使用 R/Python/Java/Golang 进行数据清洗、分析； 
4、有较强的数据处理以及数据产品设计能力，有数据可视化经验，熟悉常见的数据统计和分析方法; 
5、能快速理解业务，发掘业务细节和数据之间的联系，对业务指标进行监控，及时发现波动并跟踪定位",发展前景
数据分析师,宝安区,海柔创新,11k-16k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1.协助解决方案完成客户数据的清洗、分析； 
2.协助解决方案完成方案中的数据分析结果展示和可视化工作； 
3 负责方案模拟仿真，过程沉淀，结果承担； 
4.制作通用数据分析模型和快速执行脚本。 
 
任职要求： 
1.1-3年工作经验，物流或电商行业优先； 
2.熟练使用Python（必须）、Excel、SQL中的两至三种对大型数据处理技术，熟悉Tableau、PowerBI中至少一种BI软件，熟悉常用数据统计和分析方法； 
3.良好的逻辑思维能力、业务解读能力和快速学习能力，能够独立完整的数据分析项目； 
4.具备良好的沟通能力和基础英文读写能力、团队合作精神、工作规划能力和主动意识。",独角兽公司 晋升发展
数据分析师,南油,云仓优选,10k-20k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、根据电商业务部门的需求，积极主动进行需求沟通，输出数据报表或数据分析报告； 
2、主动深入业务，理解业务运作逻辑，对业务做反向数据洞察，推动业务优化或增长； 
3、对接产品和技术部门，梳理数据需求，不断实现数据产品化，提升业务人员对数据的使用效率； 
4、能主动帮助业务方提升数据意识，提升业务方使用数据或数据分析结论的效率与频率；5、进行专题数据分析，推动分析结论落地应用。 
 
任职资格: 
1、具备1年以上数据分析相关经验，有一定的数据分析思维与方法论，熟悉电商常规业务逻辑以及相应的数据指标体系，了解二类电商优先； 
2、熟练掌握SQL或HQL等查询语言，完成较复杂逻辑的SQL脚本；熟悉Python或者R语言，灵活运用常规数据清洗、数据处理加工、数据分析功能模块。 
3、具备良好的数据分析思维，善于分析业务、能将复杂的业务需求转化为数据/数学模型；4、结果导向，部门内外沟通能力强（业务侧、产品测与技术测），有较强的团队协作意识和能力； 
5、熟悉常规机器学习、自然语言处理、大数据等相关技术者优先。 
 
上班时间：9点-19点，午休时间： 12点-14点",带薪假期，团建下午茶，不定期涨薪，扁平化管理
数据分析师,南山区,极光,20k-28k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述： 
1.对产品进行数据分析，发现问题并配合提出解决方案； 
2.跟踪并进行竞品分析，找出产品优劣势； 
3.产品运营及推广，销售或客户线索跟踪反馈； 
4.产品功能点创新与颠覆。 
 
 
职位要求： 
1.至少有一段工作经历超过2年，且与数据分析或产品相关工作经验； 
2.了解概率论与数理统计的原理及方法； 
3.了解数据分析，数据挖掘基本算法和数学模型，有大量数据搜集、整理分析与推断预测的经验； 
4.熟练一种统计软件(R, SPSS, SAS等)，有数据处理，统计分析，数据建模，机器学习等相关算法应用经历； 
5.掌握一定的关系数据库知识，熟悉SQL语言。",大数据核心业务 发展前景好 晋升空间大
数据分析师,南山区,路通网络,15k-25k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"【工作内容】 
1、将策划的数值预期转化为可执行的数值公式和表格模型； 
2、设计游戏系统数值框架以及数值操作流程； 
3、游戏中各系统实现的数值支持； 
4、游戏中经济系统的数值设计和平衡； 
5、进行游戏运营期的数据分析，数据挖掘，改善用户体验和付费情况。 
 
【任职要求】 
1、本科及以上学历，重本优先；数学、统计学、信息计算科学等相关专业背景，一年及以上网络游戏数值策划经验。 
2、热衷游戏制作，有良好的团队协作能力、沟通能力，学习能力强，思维活跃、逻辑清晰；至少主导参与过一款以上成功上线的游戏产品的数值策划，熟悉游戏研发流程。 
3、对游戏平衡性及数值方面有较为深入的研究，熟悉玩家心理；有能力主导完成游戏系统、数值、关卡的设计。 
4、熟练掌握mysql，熟悉R、SPSS或者SAS等数据分析工具之一。 
5、熟练使用Office办公软件，精通Excel数值建模与运算，可熟练使用VBA者优先。",成熟企业 制度规范完善 五险双休
数据分析师,西丽,PatPat,20k-30k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责： 
1、负责维护BI报表系统，包括业务的数据模型设计，充分理解业务，持续完善和优化已有业务产品的数据埋点，收集、挖掘业务数据，提供各类运营BI报表及决策数据； 
2、参与BI相关大数据系统的需求对接、架构设计、开发工作； 
3、负责规划和实施中对各业务主题进行分析及优化； 
4、开发和维护系统平台与框架，发现和解决存在的技术问题，保证BI系统的性能和稳定性； 
5、负责项目级（复杂）报表需求进度，参与实施、推进项目达成验收； 
6、支持业务部门对业务数据进行挖掘，找出核心问题，并提出关键举措，推动运营指标及业务能力的提升级。 
 
 
任职资格： 
1、本科以上学历，计算机、统计学、数据相关专业优先； 
2、3年及以上的BI项目及数据分析工作经验； 
3、熟练使用Python,java,php其中一个; 
4、熟练使用MySql,Redshift或其它数据库，有数据库优化经验,过往有千万级以上数据量的数据分析/挖掘项目优先； 
5、对数据敏感，具备优秀的分析技巧以及报告展示能力，了解主流报表工具或新兴前端报表工具(Tableau优先)； 
6、熟悉服装零售、电商企业的ERP中台、电商OMS、WMS，营销推广更佳； 
7、有管理和分析用户需求的经验，有电商行业数据分析和数据挖掘的技术支持经验优先； 
8、有较强的计划和组织协调能力，具备结果导向思维，工作严谨、对技术工作有热情。",出海电商细分行业领先 大神领队 自研开发
清算数据分析师,南山区,skyroam,10k-20k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"Accountability:  
• 编写脚本将账单清算、账单审批、合同文件管理等任务自动化 
• 维护日常报表输出，以及基本的业务数据分析 
• 监控，预测及优化卡资源采购 
• 支持采购工作，如对供应商的跟进和卡资源的增减处理 
• 参与报价模型的设计及报价表单的维护 
 
Requirements:  
• 大学本科以及上学历，具有统计学，计算机，等量化学位者优先 
• 3-5年工作经验，电信行业优先 
• 对商务尤其采购业务有一定理解优先 
• 流利的英语沟通 
• 熟练使用Excel，SQL，掌握脚本语言如Python优先",职业发展
数据分析师,新洲,网新新思,13k-17k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"任职要求： 
1、***专业为数学、计算机等相关专业； 
2、三年及以上大数据开发相关 工作经验，精通HIVE SQL开发，熟悉HIVE SQL调优，有实际的HI VE SQL开发经验； 
3、具备快速学习能务和适应能力，有较强的责任心和积极性。 
4、若有实时数据处理经验更佳 
5、精通HIVE SQL开发，熟悉HIVE SQL调优，有实际的HI VE SQL开发经验",五险一金，年终奖
高级数据分析师-数据挖掘岗(008434),福田区,中信银行信用卡中心,20k-25k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责: 
 
1、基于对行业和公司的业务理解，从数据和业务结合的角度进行专项业务数据分析和诊断，输出符合业务诉求的数据模型和增长策略，驱动业务模式增长，支持战略决策； 
2、负责业务机会挖掘，在渠道获客、客户经营、产品营销和风险决策等主要经营场景挖掘业务增长点，产出业务策略并推动跨部门业务协作和落地； 
3、独立承担分析任务，运用数据分析方法和技术，实施深度数据挖掘，并能沉淀关键分析思路；通过数据分析分解业务目标、建立各阶段的业务模型和多维指标体系，分解归因，产出数据分析报告，提升团队的数据化和智能化程度，加速业务数字化转型； 
4、通过业务专题分析模式，对业务问题进行深入拆解分析，与相关团队协作进行数据建模工作，并沉淀分析思路和框架，为业务和技术团队决策提供数据支持； 
5、数据分析相关项目管理工作，负责大型数据分析项目方案制定、项目实施落地及优化等。 
 
 
任职资格: 
 
1、本科及以上学历，计算机科学与技术、信息管理与信息系统。数据科学与大数据技术、统计学、数学与应用数学、金融数学、金融工程、人工智能等相关专业毕业优先； 
2、3年以上数据分析、数据挖掘工作经验； 
3、具备良好的编程能力，掌握python、SQL/Hive和数据库操作，熟悉数据挖掘常用算法（如分类、回归、聚类、关联规则等）及其原理，了解数据可视化工具，有Hadoop、Spark等平台的海量数据处理经验者优先 ； 
4、具备较强的数据敏感性、分析总结能力，掌握常用的数据分析方法和数据挖掘模型，基于数据洞察和问题定位，结合业务理解和业务需求完成数据建模分析，具备良好的文字表达能力者优先； 
5、具备跨领域学习能力，有出色的业务洞察力、逻辑思维能力、交流沟通能力，自我驱动，交付能力强，有强烈的责任感和团队协作意识和能力。",金融行业 数据分析 数据挖掘
数据分析专家-产品分析方向,南山区,字节跳动,30k-60k,深圳 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位职责： 
1、负责字节跳动旗下一站式协作平台飞书的数据分析相关工作； 
2、对互联网企业办公、协同文档、效率工具等领域有深入的了解，能从行业趋势和产品形态等角度，给业务方提供方向与业务模式的建议； 
3、全面分析各项影响产品体验提升与用户增长的因素，结合业务方向，给出可落地的整体的产品优化方案； 
4、与产品，运营，研发等配合，推进优化方案落地执行，带来业务的实际提升增长。 
职位要求： 
1、本科及以上学历，统计学知识扎实； 
2、有通过数据分析优化和解决业务问题者优先； 
3、有互联网公司产品数据分析或用户行为分析经验； 
4、好奇心强，有钻研探索精神，面对业务上的各种问题，能自主性的寻找新的分析优化方案。","六险一金,团队氛围好,用户过亿"
