post_name,address,company,pay,basic_request,JD,label
数据分析师,徐汇区,55海淘,12k-18k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职责描述： 
●快速并充分理解产品和业务，构建分析指标体系； 
●对业务相关的内外部数据高度敏感，擅长针对公司业务相关进行内外部信息收集、数据整合、研究分析； 
●能具体策划和实施用户研究等 (互联网)市场调研活动； 
●进行数据可视化呈现，运用图表有效表达分析观点，在数据报告中给出分析结论及策略建议。 
 
职位要求： 
●本科及以上学历，数学、统计、市场营销、心理学、社会学等相关专业，具备优秀的英语读写能力； 
●3年及以上数据运营、商业咨询、数据分析等相关工作经验，具备数据提取、校验、异常排查、可视化分析和总结归纳能力；熟悉有关市场调研、数据收集、清洗整理和分析相关的一整套流程和方法； 
●有市场调研或咨询行业背景，尤其是互联网行业研究经验者优先； 
●熟悉SPSS、Python、Tableau或Power BI等任一主流分析工具，优秀的EXCEL、PPT等Office软件应用技能，数据可视化经验丰富，数据分析技能与报告呈现能力优秀； 
●良好的逻辑思考能力、学习能力、沟通协作能力，责任心强。","平台大,发展快,环境佳"
数据分析师,张江,烁达源,17k-28k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"数据分析岗位职责 
1. 广告业务数据统计和分析，为业务提供决策支持。 
2. 协助算法工程师评估模型效果，定位问题推动优化。 
3. 可视化看板/报表设计和搭建。 
 
岗位要求 
1. 本科及以上学历，数学、统计学、计算机相关专业。 
2. 熟练使用SQL，熟悉Python/Tableau等工具优先。 
3.英语口语流利 
4. 在互联网零售/电商/广告等领域有两年以上工作经验 
有一定在电商行业的分析洞察能力数 
 
希望能有一定在电商行业的分析洞察能力",外企工作环境，技术提升，上班弹性工作时间
数据分析师,静安区,亿品,8k-12k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述： 
1.完成数据分析项目过程中的数据提取及分析工作； 
 
2.搭建并持续完善公司各项业务数据的统计分析模型，确保其准确性、实用性及可衡量性； 
 
3.建立业务指标监测体系，分析日常业务运营情况，能根据数据动态发现业务运营的机会点和问题点； 
 
4.利用数据分析，对业务经营数据源进行统计、分析，并形成日报、周报及月报等，为公司运营决策、业务发展方向、销售策略提供数据支持； 
 
5.专题分析，针对公司内部临时性的数据分析需求进行支持。 
 
6.数据平台报表和功能的设计，需求输出及上线测试验收工作。 
 
 
职位要求： 
1.计算机、统计、数学、信息技术、管理等专业本科及以上学历； 
 
2.数据分析领域相关工作经验，优秀应届生也可应聘； 
 
3.良好的数据敏感度，能从海量数据提炼核心结果，撰写分析报告； 
 
4.熟悉Mysql数据库，熟悉SQL、Excel等分析工具； 
 
5.为人耐心细致，工作认真，有求知欲，具敬业精神、沟通能力和团队合作精神，具备一定的抗压能力。",双休不加班，团队氛围好，技术提升快
数据分析师,北新泾,北京瑞友,18k-23k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"Job Description: 
Download data from Data Lake, written data analysis report to requirement, communicate well. 
 
Responsibilities: 
Download data from Data Lake 
Written data analysis report according to requirement 
Every task needs to be completed on time. 
 
Experience/Qualifications: 
Must have a bachelor degree or above in computer/software engineering, and more than 3 years of work experience 
Must have a solid programming skills, proficient in Python 
Must have good communication skills, have the ability to read, write English documents 
Familiar with SQL syntax, Data Lake 
Familiar with basic data analysis",外企 五险一金 大牛带队 双休
数据分析师,张江,51JOB,15k-30k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责 
1、深入理解公司产品和业务，根据业务的需要对数据进行多维度的分析、汇总、诊断，支撑产品升级迭代； 
2、以数据驱动业务，分析洞察影响产品发展的问题，提出有价值的业务机会，辅助决策； 
3、独立承担复杂分析任务，擅于运用各类数据分析技术，实施深度数据专题和诊断分析，并能沉淀关键分析思路，推动产品化进程； 
 
职位要求 
1、本科及以上学历，三年以上数据分析工作经验； 
2、具备构建数据指标体系知识框架，曾有过构建指标体系经验；掌握基本数据分析方法，对数据落地到业务有一定经验，有专业的分析报告撰写能力； 
3、能独立开展分析项目经验，对数据敏感，热衷从数据中发现规律，能从海量数据提炼核心结果；有丰富的数据分析和建模的经验； 
4、熟练使用Excel、精通SQL、hive，至少可以熟练使用一种数据可视化分析工具，擅长R和Python者优先； 
5、沟通表达能力优、抗压能力强、协调推动能力强。",五险一金，技术大牛，团队氛围超级棒
数据分析师,曹家渡,Wiredcraft,15k-25k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"Responsibilities 
 
 
 Create a tracking plan for digital products. 
 Coordinate with development team around implementation and help with validation. 
 Configure data platforms (for example Google Analytics or Adobe) to fit project needs. 
 Perform data analysis (client journey, landing page, channels ROI) of Web, mobile and WeChat digital journeys. 
 Perform regular audit and performance analysis of product and user data. 
 Support ad-hoc analysis requests. 
 Deliver client reports to communicate findings and analysis. 
 Educate strategy and technology teams on data and analytics best-practices. 
 
 
 
Requirements 
 
 
 3+ years experience working with data 
 Experience with analytics for digital products (apps or websites) 
 Good verbal and written English 
 Independent and organized 
 Bonus points:  
 1.Experience with BI tools 
 2.Experience working with engineering teams 
 3.Experience with data science 
 4.Consulting experience in a client-facing role 
 
 
 
About Wiredcraft 
 
Wiredcraft build digital products for large international companies. We need data analysts to help ensure data tracking is planned and implemented from the beginning and leverage the data platforms (for example Google Analytics or Adobe) to the fullest to support business and product needs. 
 
   
   
   
 
We believe in small, agile and battle-hardened teams of designers, engineers and product experts. We help multinational corporations move at the speed of startups & develop a product culture. 
 
   
 
Learn more about our company and how we work on our playbook: 
https://playbook.wiredcraft.com",高端客户、扁平管理、超长年假
数据分析师,虹梅路,及未科技,15k-25k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、负责公司旗下相关业务的商业、运营分析工作。围绕业务线建立相对应的分析体系，评估各业务环节的ROI和关键因素，输出优化策略； 
2、与产品/运营/研发等配合，深入业务，挖掘痛点，推进优化方案落地执行，带来业务的实际提升增长； 
3、负责业务上各类A/B实验设计与分析，市场活动评估，核心指标异动分析，产出分析报告。业务运营策略等工作； 
4、商业嗅觉灵敏，定期展开行业研究，同步外部行业和竞对业务策略及核心数据，为业务宏观策略探讨提供素材和建议； 
5、通过专业分析，对业务问题进行深入分析，为公司运营决策、产品方向、商业策略提供数据支持。 
任职要求： 
1、3年左右商业/市场/金融分析相关工作经验，数学、统计、分析等相关专业； 
2、精通Excel，ppt，熟练运用SQL，熟练编写分析报告； 
3、拥有敏锐分析能力，严谨客观的分析态度，优秀的学习能力和沟通表达能力，能够快速熟悉业务，有数据洞察力； 
4、性格稳重，良好的沟通能力，富有团队合作精神，抗压力强，对工作专注、投入。",业务快速发展
数据分析师,漕河泾,比心,25k-35k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"数据分析师 
岗位职责 : 
1、负责对平台数据进行专业的商业数据分析，完善平台运营指标体系，优化业务流程，提升业务转化效率，为运营，活动、产品等的优化提供数据支持； 
2、能够融入业务并输出有价值的业务数据报告，根据报告输出为业务赋能； 
3、能够对用户行为数据进行深入分析，定期开展相关专题的数据挖掘与研究，并形成研究分析报告，输出用户画像,分析报告等为运营、活动、产品提供优化方案； 
4、能够使用 Quick Bi、Power BI、tableau 等工具建立业务及活动监测体系，提升运营决策效率及科学性。 
任职要求 : 
1、3 年以上数据分析相关工作经验，有泛娱乐行业大型网站或门户平台产品数据分析工作经验优先； 
2、本科以上学历，统计学、应用数据专业优先； 
3、有泛娱乐行业数据分析经验，热爱泛娱乐行业，对泛娱乐及互联网发展趋势有深刻理解，并热衷于用户行为研究； 
4、精通 MS offices，熟练使用 Quick Bi、Power BI、Tableau 等软件，熟练 mysql、hive 等数据库的使用； 
5、反应迅速、思维活跃、具有良好的逻辑思维能力和商业判断能力，跨部门沟通能力强。",岗位晋升空间大、平台好
WI0362-数据分析师,杨浦区,哔哩哔哩,18k-36k,上海 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责: 
 1、分析和挖掘UP主海量数据，梳理及监控关键指标，分析变动原因并快速定位解决方案； 
2、与部门内业务团队对接，完成相关数据分析需求并构建数据分析体系，推动数据平台化；3、周期性输出数据分析报表，为业务优化决策提供决策基础及合理化建议，沉淀分析框架； 
工作要求: 
1、熟练掌握数据分析工具和技术，比如SQL、Excel、SPSS等，对数据进行处理分析、可视化呈现；2、本科及以上学历，具有一定的统计和概率基础，有较强数学逻辑，对数据敏感；有互联网公司数据分析等经验者优先；3、对视频产品及相关业务场景有浓厚兴趣，有好奇心","上市公司,五险一金"
数据分析师,闵行区,字节跳动,18k-36k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位职责： 
1、深入参与生活服务商家侧数据建设，理解业务逻辑与需求，支持业务决策； 
2、梳理和完善商家的指标体系，通过数据判断业务问题，并诊断解决； 
3、从业务核心指标出发，拆解重点指标，并下钻提升方法，推进业务发展； 
4、定期从数据视角复盘业务及专项，向业务产出指导性报告。 
职位要求： 
1、本科及以上学历，计算机、统计、数学专业优先，有本地行业(阿里、美团)工作经验优先考虑； 
2、具备3年及以上数据分析师工作经验，熟悉数据分析方法论； 
3、熟悉B端业务分析方法，能拆解业务目标，并能给出落地策略建议； 
4、精通SQL，熟练使用Tableau等可视化工具，掌握python，能独立完成数据处理、数据分析、可视化； 
5、抗压力、执行力强，能够独立思考与归纳总结。",晋升空间
数据分析师,徐汇区,字节跳动,20k-40k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位职责：
1、在对业务数据的理解的基础上，负责部门数据的梳理、搭建和维护，提升数据使用效率；
2、负责商业化业务侧的数据管理、业务分析工作，通过各类分析任务，发现问题，进行跟踪、定位、分析工作；
3、负责对接部门的数据需求，能够有效沟通并解决对接部门的问题和诉求；
4、对运营中存在的问题点、困难点，给出数据支持、分析报告建议、问题解决方案；对重要节点或特殊节点业务消耗的变化进行专门的研究并形成分析报告；
5、构建各种分析和预测模型，通过跟踪和监控重点数据, 发现潜在的缺陷与机会,为业务决策提供数据支撑。
职位要求：
1、3年及以上工作经验，具有数据分析、商业分析经验优先（SQL能力较强的应届生也可）；
2、熟练使用SQL语句，熟悉Hadoop、Hive、Flink等大数据相关技术者优先；会python和算法加分；
3、数据敏感、逻辑清晰、业务理解力强；
4、有较强的沟通、理解能力和高度的责任心，能承受工作压力； 

5、工作认真细致、勤奋踏实、反应灵敏；
6、有良好的团队合作精神、责任意识和保密意识。","下午茶,健身瑜伽,五险一金,团队氛围好"
数据分析师,闵行区,字节跳动,20k-40k,上海 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位职责：
1、负责音视频相关各项数据分析工作，构建音视频架构指标体系，帮助构建音视频数据门户；
2、根据不同业务场景，设计专项业务指标，建立和完善日常业务报告体系，能够及时、准确、完整的披露项目的运作情况，并推动落地，解决业务问题；
3、结合整体业务分析和各个专项分析，编写视频架构数据月报，为业务决策和改进方向提供数据支持。
职位要求：
1、两年以上互联网行业大规模数据分析、成本质量改进迭代相关工作经验；
2、熟练掌握常用的数据分析、指标拆解方法论，精通sql语言，能独立完成相关的数据分析工作；
3、逻辑清晰，沟通能力强，业务理解能力强，具备良好的文字、PPT表达能力；
4、有跨团队（研发、产品）推动业务改进经验者优先。","下午茶,健身瑜伽,六险一金,五险一金"
数据分析师专家/组长 (MJ000144),张江,上海域起,20k-40k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责：1、精准提炼数据和分析指标，指定分析方案，形成结论，制作数据分析报告，并为业务增长优化进行分析挖掘，提出策略建议;2、进行游戏内容,功能的统计分析,优化运营活动以及游戏产品,并形成方案落地，同时进行效果追踪、功能的优化迭代，用数据分析为业务增长提供策略；3、监控游戏日常指标,定位游戏问题,及时反馈；完善产品数据的异常预警;4、达成数据分析产品化的目标，配合数仓，数据产品团队进行数据资产沉淀。任职要求：1、本科及以上学历，统计学、经济学、数学相关学科的教育背景，5年以上数据分析经验；2、能快速了解业务, 精通数据分析逻辑；搭建指标体系，有自己的分析方法论，并能进行数据产品化的搭建；3、熟练使用python，熟练使用Excel、SQL语句且工作曾使用过Hadoop \ Hive \ presto \ SQL server\ MySQL等中的至少一种。有hadoop、bash使用经验优先；4、有丰富的增长、ROI优化、变现、优化用户LTV等方面策略分析经验者优先；5、有游戏行业相关经验，或热爱游戏者优先。",商业保险 补充公积金 年终奖 职业晋升
数据分析师,漕河泾,智多鱼科技,10k-18k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、负责业务数据统计和分析，为业务提供决策支持； 
2、协助部门同事评估模型效果，定位问题推动优化； 
3、负责可视化看板/报表设计和搭建。 
 
任职要求： 
1、本科及以上学历，理工科相关专业，有互联网金融行业经验优先考虑； 
2、熟练使用Python和SQL，擅长数据可视化；熟悉常用机器学习算法优先； 
3、有良好的沟通和表达能力，责任心强。",前景广、福利好
数据分析师（中级）,张江,悦调科技,15k-25k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1. 在理解公司业务及行业动态的前提下，负责业务分析、需求识别、数据建模与数据分析，并形成可落地的数据分析报告。 
2. 负责看板及报表的开发，优化分析方法、提炼数据模型及分析方法论，提升分析效率。 
3. 负责对项目数据需求进行分析、设计、上线跟进与复盘，输出专题分析报告，衔接业务策略并持续优化，为公司各项业务开展提供数据分析与决策支持。 
4. 负责业务数据指标体系与应用体系的建立与优化，在业务层面对所属数据分析结果进行解读，深度挖掘数据层面的商业洞察 
任职要求： 
1. 本科及以上学历，数学、经济学、统计学等相关专业，具备3年及以上同岗位相关工作经验。 
2. 具备指标体系建立经验，精通BI报表开发和批量处理流程，熟悉数据库表设计,具备较好的数据研究及需求分析能力，至少使用并熟练一种BI工具(如Tableau、PowerBI、Qlikview、SSRS、Finereport、SmartBI等)。 
3. 了解数据分析的主要流程，关联分析、分类预测、协同过滤、聚类分析、回归分析、时间序列分析等，能基于业务逻辑对数据进行处理，并提炼出相关核心结论。 
4. 具备良好的逻辑分析能力和解决问题的能力，能运用提问、倾听、复述、澄清等方法，主动获取需求、理解需求、寻求反馈。 
5. 乐于与他人沟通、协作，能较好的实现跨团队、跨部门的沟通，有效推动项目进程。",上市公司平台稳定，优质蓝海项目
游戏数据分析师,徐汇区,Garena,15k-25k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位描述 
理解游戏商业化设计和数值体系 
理解用户有在游戏中的活跃和付费行为模式与其对应指标，跟踪和监控游戏产出循环消耗情况 
产出专题型数据报告，帮助定位和优化留存、活跃、付费等具体问题 
*可以从数据角度主动观察和发现游戏问题，及时进行预警，包含设计漏洞和外挂等异常情况 
 
任职要求： 
本科及以上学历 
1年以上手游产品数据分析经验，有二次元产品经验加分 
有日韩地区项目经验加分",福利待遇优，双休，年假，弹性工作制
数据分析师(j10840),青浦区,中通快递,15k-30k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责: 
1、通过数据分析支持产品改进及新模式的探索； 
2、构建业务数据分析体系，帮助确定各项业务数据指标； 
3、分析快递营运的过程模型，分析快递业务中存在的问题，提出改进的建议和措施，并督促产品和运营落地执行； 
4、参与构建快递场景中货、车、人、场的数据模型，搭建快递数据分析框架； 
5、通过分析，优化快递运营网络，提高运营效率，降低运营成本提供重要的依据。 
任职资格: 
1、统计学、应用数学、计算机等相关专业，本科及以上学历； 
2、熟练掌握多种统计和挖掘方法，熟练使用Python、R等语言； 
3、较强的数据敏感度，逻辑分析能力和文档写作能力； 
4、有责任心，良好的沟通能力和组织管理能力以及心理承受能力，勇于接受挑战； 
5、有快递行业相关经验优先。",海量数据；晋升空间；定期培训；
数据分析师（流量增值）,洋泾,上海嘉银金融科技股份有限公司,20k-35k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、负责流量增值相关的运营数据分析；为业务团队提供全面、准确的数据洞察；沉淀并设计、开发数据报表 ; 
2、建立并完善业务相关监控指标体系，负责运营策略效果跟踪分析，为策略迭代提供数据支持并保障策略部署落地； 
3、通过业务专题分析模式，对业务问题进行拆解，沉淀分析思路及框架，提炼数据产品需求，并与技术团队协作推进产品、策略落地; 
4、定期进行业务经营状况分析，发现业务问题和优化点，为运营决策提供参考。 
 
岗位要求 
1、***本科及以上学历，应用统计专业背景优先； 
2、3年及以上互联网相关行业的数据分析、商业分析BA、及BI相关经验者优先； 
3、良好的商业思维和沟通能力，能独立开展分析项目，解决特定业务问题； 
4、强烈的责任感、踏实的工作态度和广阔的业务视野； 
5、熟悉Gio埋点相关业务优先；具备良好的数据敏感性，熟练掌握SQL、Excel，同时最好能掌握R与Python中任一工具; 
6、逻辑清晰，注重细节；良好的书面与口头表达、沟通能力；熟练使用PowerPoint、EXCEL，WPS，Visio等常用工具。",上市公司 薪资福利好 晋升空间大
