post_name,address,company,pay,basic_request,JD,label
数据分析师,北京·大山子,美餐,25k-40k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述 
- 搜集各部门的数据分析的需求，转化为可以执行的任务； 
- 梳理內部各类系统的底层数据结构，通过报表和可视化 dashboard 等形式完成数据分析需求； 
- 利用可视化的数据分析工具（Quicksight / Power BI 等），快速完成分析需求，帮助商业决策； 
- 进行产品、运营、财务等跨部门合作，以数据分析为目的，优化和改进系统； 
- 深入了解 to B 行业的商业模式，从行业趋势和产品形态等角度，分析影响产品体验提升与用户增长的因素、挖掘业务营运的数据、发现用户行为模式等，给出业务和运营建议； 
任职要求 
- 本科及以上学历，经济学、数学、统计学等理工科专业优先； 
- 不少于 2 年的互联网公司数据分析的经验； 
- 具有优秀的跨部门沟通的经验和能力； 
- 做事细致认真，对产出的细节有强迫症般的要求； 
- 熟悉 BI 的工作流程，了解主流的 BI 技术架构； 
- 熟悉至少一款 BI 工具，如 Power BI，Quicksight，Tableau 等； 
- 加分项：熟悉Python ，有用于数据分析的经验。",包2餐，不打卡
数据分析师,上海·虹梅路,及未科技,15k-25k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、负责公司旗下相关业务的商业、运营分析工作。围绕业务线建立相对应的分析体系，评估各业务环节的ROI和关键因素，输出优化策略； 
2、与产品/运营/研发等配合，深入业务，挖掘痛点，推进优化方案落地执行，带来业务的实际提升增长； 
3、负责业务上各类A/B实验设计与分析，市场活动评估，核心指标异动分析，产出分析报告。业务运营策略等工作； 
4、商业嗅觉灵敏，定期展开行业研究，同步外部行业和竞对业务策略及核心数据，为业务宏观策略探讨提供素材和建议； 
5、通过专业分析，对业务问题进行深入分析，为公司运营决策、产品方向、商业策略提供数据支持。 
任职要求： 
1、3年左右商业/市场/金融分析相关工作经验，数学、统计、分析等相关专业； 
2、精通Excel，ppt，熟练运用SQL，熟练编写分析报告； 
3、拥有敏锐分析能力，严谨客观的分析态度，优秀的学习能力和沟通表达能力，能够快速熟悉业务，有数据洞察力； 
4、性格稳重，良好的沟通能力，富有团队合作精神，抗压力强，对工作专注、投入。",业务快速发展
数据分析师,北京·望京,小象优品,20k-40k,北京 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责： 
1、负责分析HobbyAPP相关业务的数据分析工作; 
2、分析各项影响产品提升与增长的因素、各项业务细节,结合业务方向,给出可落地的整体的产品优化方案; 
3、与产品/运营/研发等配合,推进优化方案落地执行,带来业务的实际提升增长; 
4、负责业务上各类A/B实验设计与分析,产品优化效果评估,市场活动分析评估,核心指标异动分析,客户端版本效果评估等工作 
职位要求： 
1、本科及以上学历,数学、统计学、计算机相关专业优先,在社交、内容等泛娱乐领域上具备3年以上经验者优先; 
2、对互联网行业充满兴趣,希望长期在互联网行业发展; 
3、有极强的学习能力和好奇心,能快速理解业务,发掘业务细节和数据之间的联系; 
4、具备结构化思维、思辨性思维能力,能从数据角度挖掘业务中的问题点、机会点; 
5.熟练使用Hive,精通SQL/Tableau/Python/R等工具,掌握AB实验、数据建模等方法论;对Tableau、PowerBI/QuickBI等有实操经验",16薪
数据分析师,上海·北新泾,北京瑞友,18k-23k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"Job Description: 
Download data from Data Lake, written data analysis report to requirement, communicate well. 
 
Responsibilities: 
Download data from Data Lake 
Written data analysis report according to requirement 
Every task needs to be completed on time. 
 
Experience/Qualifications: 
Must have a bachelor degree or above in computer/software engineering, and more than 3 years of work experience 
Must have a solid programming skills, proficient in Python 
Must have good communication skills, have the ability to read, write English documents 
Familiar with SQL syntax, Data Lake 
Familiar with basic data analysis",外企 五险一金 大牛带队 双休
数据分析师,上海·漕宝路,小象优品,20k-40k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责: 
1、对于消费金融及现金贷相关的贷前贷中贷后数据进行分析、归纳; 
2、能够结合风控规则、风控策略及风控场景,进行关联分析; 
3、开发和完善消费分期及现金分期风险指标维度,形成可视化监控和预警,并定期汇总和反馈调整措施、建议; 
4、根据业务部门需求,开发和优化报表系统、提供数据分析支持,发现业务痛点、提供优化建议; 
5.必备消费金额相关概念理解和代码实现能力,如在贷余额、迁徙、Vintage、首逾等。 
任职资格: 
1、**本科及以上学历,统计学、数学、经济学、计算机相关专业; 
2、3年以上相关工作经验；精通Tableau、quick BI 等可视化报表开发工具,精通使用Mysql、Sql Server、Hive、TIDB等数据库; 
3、至少熟悉SPSS、R、Python等数据分析挖掘工具中的一种,能够熟练使用Kettle、Datastage、Informatica等ETL工具,进行数据清洗、转换、集成、抽取等ETL处理; 
4、熟悉SPSS、R、Python等数据分析挖掘工具中的一种; 
5、具备很强的数据分析能力,熟悉消费金融及现金贷业务流程; 
6、有金融行业数据分析相关工作经验,有大型消费金融,现金贷,小贷公司或银行数据分析工作经验; 
7、服务团队的战略落地,保证工期和质量,有吃苦耐劳的精神。",机会多，氛围好
数据分析师,上海·杨浦区,清序科技,18k-19k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"1. 本科以上学历，统计、数学、计算机相关专业； 
2. 熟练运用数据分析软件，如SQL、Python、Hive等分析挖掘工具； 
3. 具有良好的数据分析能力，有较强的学习能力和自我驱动力，能通过数据分析准确定位业务问题，解决问题； 
4. 熟悉Linux基本操作、shell简单开发； 
5. 熟悉hadoop、MapReduce和Spark等大数据框架和工具优先； 
6. 熟悉主流机器学习算法，从事过数据挖掘等相关项目优先。 
 
工作内容： 
1. 根据业务需求准备业务数据，并通过ETL进行业务的抽取和清洗，加载； 
2. 根据业务展示要求开发对应的报表，看板等展示功能，满足业务需求； 
3. 基于内外部业务数据，挖掘数据价值，负责各类画像标签、数据源整合，并提出解决方案； 
4. 负责各类数据的分析建模，运用数据挖掘方法，建立机器学习等算法模型。",国企单位 待遇好 不加班
金融数据分析师,武汉·光谷,财新数据科技有限公司,5k-10k,武汉 / 经验1-3年 / 本科及以上 /岗位所属职位类型投资分析师 / 全职,"1、 对新需求进行研究分析，收集数据源，数据规则研究分析，撰写分析报告；
2、 设计合理的数据表结构、数据加工流程、规则、方法的整体方案；
3、 负责业务条线的管理，日常数据支持、优化，确保业务目标的达成；
4、 关注行业动态，对现有数据进行数据整理、清洗、补充、优化，进行相关的深度挖掘，衍生计算；
5、 审核重要数据的准确性和专业性，确保数据的高质量;
6、 及时响应客户反馈的数据问题，分析问题及提出解决方案；
7、 为公司产品提供业务支持，对公司产品定期提出优化建议。
任职资格
1、***本科及以上学历，金融、经济、会计等相关专业优先；获得证券从业资格证书者优先；
2、有1年以上金融数据分析经验，有国际金融数据分析经验者优先；
3、能够熟练使用Excel等office办公软件，对数据敏锐度高；
4、能熟练运用SQL调用数据、核查数据的准确性；
5、具备快速学习能力，有较强的沟通能力，做事认真、细心、有强烈的责任感。",五险一金 定期体检 周末双休
数据分析师,上海·浦东新…,每平每屋设计家,20k-30k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"1、构建全面的能反映业务线发展健康度的关键指标体系，搭建数据看版，及时发现与定位业务问题； 
2、通过专题分析，对关键业务问题进行深入分析，撰写分析报告，为相关业务团队提供业务决策支持； 
3、负责SaaS产品和运营相关的数据分析工作； 
4、能够深刻理解业务场景，提炼反映产品功能，运营效果等数据指标，挖掘数据价值，赋能产品和业务团队； 
岗位要求： 
1、统计学、数学、信息技术、商业分析相关专业，3年以上互联网平台分析相关工作经历； 
2、对数据运营、产品运营或者SaaS工具有一定相关经验及深入理解； 
3、良好的商业理解力和数据敏感度，熟练运用SQL，能从海量数据提炼核心数据指标； 
4、熟练使用至少一种数据挖掘工具（R、SAS、python等）； 
5、良好的沟通能力，有丰富的跨部门项目经验；",阿里巴巴生态 周末双休
数据分析师,上海·静安区,亿品,8k-12k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述： 
1.完成数据分析项目过程中的数据提取及分析工作； 
 
2.搭建并持续完善公司各项业务数据的统计分析模型，确保其准确性、实用性及可衡量性； 
 
3.建立业务指标监测体系，分析日常业务运营情况，能根据数据动态发现业务运营的机会点和问题点； 
 
4.利用数据分析，对业务经营数据源进行统计、分析，并形成日报、周报及月报等，为公司运营决策、业务发展方向、销售策略提供数据支持； 
 
5.专题分析，针对公司内部临时性的数据分析需求进行支持。 
 
6.数据平台报表和功能的设计，需求输出及上线测试验收工作。 
 
 
职位要求： 
1.计算机、统计、数学、信息技术、管理等专业本科及以上学历； 
 
2.数据分析领域相关工作经验，优秀应届生也可应聘； 
 
3.良好的数据敏感度，能从海量数据提炼核心结果，撰写分析报告； 
 
4.熟悉Mysql数据库，熟悉SQL、Excel等分析工具； 
 
5.为人耐心细致，工作认真，有求知欲，具敬业精神、沟通能力和团队合作精神，具备一定的抗压能力。",双休不加班，团队氛围好，技术提升快
数据分析师,北京·中关村,软告效果广告平台,10k-15k,北京 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1.梳理业务逻辑，对业务数据进行分析和监控，数据驱动支持业务决策； 
2.快速熟悉各种业务数据特征和逻辑（包括客户业务数据、第三方数据和交易数据等），通过严谨的数学模型挖掘业务价值； 
3.负责项目的日常数据分析、沉淀、报表统计等工作； 
4.参与广告平台的数据产品建设，协助数据产品完成从数据采集至可视化的全流程建设。 
 
职位要求： 
1.***本科及以上学历，数学、统计学、计算机、物理等相关专业； 
2.熟练使用Python、R、SQL等数据分析工具 优先； 
3.熟练掌握常用办公软件； 
4.责任心和学习能力强，有亲和力，有意愿深入了解业务，有效推动问题的解决",专业
数据分析师,武汉·新华,钛镕智能,8k-10k,武汉 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"1、梳理业务部门的分析需求，规划报表需求； 
2、基于业务特征优化并完善业务指标体系； 
3、负责对海量数据进行分析和挖掘，提炼对业务有价值信息； 
4、跨部门沟通，负责所需数据的提取、查询、分析等工作，以满足业务需求； 
5、计算机、统计、金融，数据等相关专业； 
6、2年以上互联网数据分析经验； 
7、熟练使用EXCEL/SPSS/SAS/R/HIVE/SQL等工具，具备良好的逻辑思维和分析能力； 
8、金融行业的优先。",五险一金
数据分析师,深圳·新洲,网新新思,13k-17k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"任职要求： 
1、***专业为数学、计算机等相关专业； 
2、三年及以上大数据开发相关 工作经验，精通HIVE SQL开发，熟悉HIVE SQL调优，有实际的HI VE SQL开发经验； 
3、具备快速学习能务和适应能力，有较强的责任心和积极性。 
4、若有实时数据处理经验更佳 
5、精通HIVE SQL开发，熟悉HIVE SQL调优，有实际的HI VE SQL开发经验",五险一金，年终奖
数据分析师,广州·番禺区,广州亿博,13k-18k,广州 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,3年或以上运营数据分析经验，本科及以上学历，有汽车app/小程序运营分析经验优先；具备优秀的数据分析能力，以及业务感觉，有丰富的数据驱动业务的实战经验；熟练使用统计分析工具，逻辑严谨，能够独立负责和跟进项目；熟练数据平台的整体搭建，熟练使用SQL/R/Python/Excel等工具；,"给人才更多机会,给人才创造学习和提升的空间"
数据科学家/资深数据分析师,成都·高新区,亿磐,22k-30k,成都 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"Description 
We are looking for an energetic Senior Software Engineer specializing in Data Science in Chengdu to make the team stronger. 
 
We Value 
• Value the individuals – We encourage and motivate people to grow. We perceive our people as a source of our success. 
• Strive for excellence – We strive for the highest standards of excellence and continuously learn. We take pride in our engineering and accomplishments. 
• Act as a team – We treat one another with respect and encourage the best ideas to come from anywhere within the organization. We value our diversity. 
• Focus on Customers – We build long term customer relationships, as we strive to always understand our customers' business and needs. 
• Act with integrity – We operate legally, honestly and ethically. We take responsibility for our actions. 
 
We Offer 
• Unique opportunity to work for challenging projects in a multinational team 
• Competitive compensation depending on experience and skills 
• Regular assessments and salary reviews 
• Free English classes and unlimited self-service training 
• Opportunities for self-realization 
• Friendly team and creative atmosphere 
• Flexible working schedule 
• Corporate and social events 
 
Responsibilities 
• Code quality and reproducibility: 
o Working with version control systems 
o Development of code that is readable by everyone 
o Understanding of the need of unit tests 
• Statistical Analysis: 
o Hypothesis testing and experimentation 
o Get insights from data providing automated descriptive statistics reports 
o Create pipelines for data cleaning and transformation based on data 
 insights 
• Working in an agile environment: 
o Participate in daily stand-ups and planning 
o Translate requirements and acceptance criteria into ML implementations 
o Provide estimates for ML activities 
 
Requirements 
• Master or PhD degree in Computer Science, Engineering, Mathematics, Statistics, Data Sciences or other related fields, or have equivalent work experience 
• Minimum 3 years of experience working in a similar role 
• Good programming skills in Python and SQL (other programming languages are a bonus) 
• Knowledge of Databricks/Spark is preferable 
• Familiarity with one of the following: Microsoft Azure, AWS or GCP 
• Experience using Azure data services e.g.: SQL Database, Databricks, Azure ML 
• Experience with large data sets and distributed computing 
• Experience with end-to-end ML systems in the cloud, including data processing, feature engineering and tuning of ML models in training and production, with both structured and unstructured data 
• Good understanding of the Data Science Life Cycle 
• Ability to understand and collect business requirements and translate it to ML approaches 
• Solid understanding of common statistical and ML techniques, both classical and deep learning 
• Ability to take initiative and lead engagements as required 
• Entrepreneur spirit, willing to initiate and drive projects to completion with minimal guidance 
• Experience doing architectural designs for ML solutions is a plus 
• The following certifications you may have are non-essential but highly desirable for the position: 
o AI-900 Azure AI Fundamentals 
o Databricks Certified Associate ML practitioner for Apache Spark 2.4 
o GCP Professional Machine Learning Engineer 
• Be self-managing and work without supervision 
• Good interpersonal skills, analytical mind, get things done attitude, and passion for engineering excellence 
• Willingness and ability to adapt to changes in priorities and requirements 
• Active learner who is passionate about technology and keeps up to date with changes in technology 
• Good communication skills 
• Intermediate (CEFR B1+) or higher level of spoken and written English",专业培训 六险一金 带薪年假 弹性工作
